host,yr,home,post,po,flow,hoststr,homestr,pit,gdphost,gdphome,ppphost05,ppphome05,ppphost,ppphome,pophost,pophome,plwohost,plwohome,emphost,emphome,eduhost,eduhome,open,Region,Region2,eu,as,af,y93,y94,y95,y96,y97,y98,y99,y00,y01,y02,y03,y04,y05,y06,y07,y08,y09,y10,home1,us,uk,fr,ge,lnpost,lnpo,lnhoststr,lnhomestr,lngdphost,lngdphome,lnppphost05,lnppphome05,lnppphost,lnppphome,lnpophost,lnpophome,lnplwohost,lnplwohome,lnemphost,lnemphome,lneduhost,lneduhome,lnopen,host1,hosttax,hometax,totaltax,totalgdp,wastr,lnwastr,oecd,lnpit,id,_est_fixed,oecdhost,t_2,t,aftertax,lnaftertax,am_str,eu_str,as_str,af_str,us_str,uk_str,fr_str,ge_str,oecd_str,llnwastr,am_llnwastr,eu_llnwastr,as_llnwastr,af_llnwastr,us_llnwastr,uk_llnwastr,fr_llnwastr,ge_llnwastr,oecd_llnwastr,avg_str,lnavg_str
KENYA,2008,U.S,196,189,7,30,40,30,3.05E+10,1.42E+13,5.54E+10,1.31E+13,6.01E+10,1.42E+13,38540.806,304093.97,21133.701,204408.96,13199.921,148830.19,,,,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,5.278115,5.241747,3.401197,3.688879,24.14162,30.28562,24.7376,30.20342,24.8198,30.28562,10.55947,12.62509,9.958624,12.22788,9.487967,11.91056,,,,KENYA,9.16E+11,5.69E+14,9.30E+14,3.05E+13,30.55195,3.419429,0,3.401197,55,0,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.506933,0,0,0,3.506933,3.506933,0,0,0,0,27.91,3.328985
KENYA,2009,U.S,257,196,43,30,40,30,3.06E+10,1.39E+13,5.69E+10,1.26E+13,6.24E+10,1.39E+13,39707.699,306771.53,21724.041,206060.77,13640.963,143479.43,,,,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,5.549076,5.278115,3.401197,3.688879,24.14362,30.26029,24.7637,30.16751,24.85648,30.26029,10.5893,12.63386,9.986175,12.23593,9.520832,11.87395,,,,KENYA,9.17E+11,5.55E+14,8.95E+14,2.93E+13,30.52426,3.418522,0,3.401197,55,0,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.419429,0,0,0,3.419429,3.419429,0,0,0,0,27.67,3.320349
KENYA,2010,U.S,263,257,6,30,40,30,3.22E+10,1.45E+13,6.00E+10,1.30E+13,6.66E+10,1.45E+13,40843.138,309330.22,22324.546,207647.47,14069.131,142671.74,7.305,13.097,,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,5.572154,5.549076,3.401197,3.688879,24.19518,30.30152,24.81773,30.19728,24.92197,30.30152,10.61749,12.64216,10.01344,12.2436,9.551739,11.8683,1.988559,2.572383,,KENYA,9.66E+11,5.78E+14,1.00E+15,3.27E+13,30.59684,3.420897,0,3.401197,55,0,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.418522,0,0,0,3.418522,3.418522,0,0,0,0,27.63,3.318902
MOROCCO,1993,U.S,81,77,19,38,40,48,2.68E+10,6.58E+12,6.82E+10,8.45E+12,5.32E+10,6.58E+12,25292.64,259918.59,14542.713,169920.14,7348.995,122910.1,,,11.156262,3,Africa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,4.394449,4.343805,3.637586,3.688879,24.01171,29.5155,24.94596,29.76496,24.6965,29.5155,10.13827,12.46812,9.584846,12.04308,8.902319,11.71921,,,2.412001,MOROCCO,1.02E+12,2.63E+14,5.96E+14,1.33E+13,44.81958,3.802645,0,3.871201,59,1,0,1444,0.38,0.62,-0.4780358,0,0,0,3.637586,3.637586,0,0,0,0,,,,,,,,,,,36.79,3.605226
MOROCCO,1994,U.S,,81,,36,40,47,3.04E+10,6.99E+12,7.53E+10,8.80E+12,5.99E+10,6.99E+12,25723.174,263125.82,14924.683,171992.19,7562.5113,126273.64,,,13.361118,3,Africa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,4.394449,3.583519,3.688879,24.1361,29.57597,25.04452,29.80528,24.81521,29.57597,10.15515,12.48039,9.610772,12.0552,8.930959,11.74621,,,2.592349,MOROCCO,1.09E+12,2.80E+14,6.36E+14,1.46E+13,43.64436,3.776074,0,3.850147,59,0,0,1296,0.36,0.64,-0.4462871,0,0,0,3.583519,3.583519,0,0,0,0,3.802645,0,0,0,3.802645,3.802645,0,0,0,0,35.85,3.579344
MOROCCO,1995,U.S,,,,36,40,46,3.30E+10,7.34E+12,7.03E+10,9.02E+12,5.72E+10,7.34E+12,26147.598,266278.39,15303.692,174237.36,7841.9055,128964.13,3.453,12.635,14.546694,3,Africa,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.583519,3.688879,24.21935,29.62414,24.97646,29.83045,24.77015,29.62414,10.17151,12.4923,9.635849,12.06817,8.967237,11.76729,1.239243,2.536471,2.677364,MOROCCO,1.19E+12,2.94E+14,7.25E+14,1.64E+13,44.14715,3.787528,0,3.828641,59,0,0,1296,0.36,0.64,-0.4462871,0,0,0,3.583519,3.583519,0,0,0,0,3.776074,0,0,0,3.776074,3.776074,0,0,0,0,35.69,3.574871
MOROCCO,1996,U.S,,,,35,40,44,3.66E+10,7.75E+12,7.89E+10,9.36E+12,6.54E+10,7.75E+12,26563.574,269394.28,15681.288,176547.32,8040.4713,131049.41,,,13.986944,3,Africa,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.32437,29.67886,25.09173,29.86762,24.90297,29.67886,10.1873,12.50393,9.660223,12.08134,8.992243,11.78333,,,2.638124,MOROCCO,1.28E+12,3.10E+14,7.09E+14,1.62E+13,43.7122,3.777627,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.787528,0,0,0,3.787528,3.787528,0,0,0,0,35.94,3.581851
MOROCCO,1997,U.S,,,,35,40,44,3.34E+10,8.26E+12,7.72E+10,9.78E+12,6.51E+10,8.26E+12,26968.723,272646.92,16056.42,179157.96,8325.3939,134115.38,,,18.07874,3,Africa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.23226,29.74202,25.0692,29.91169,24.89953,29.74202,10.20243,12.51593,9.683864,12.09602,9.027065,11.80646,,,2.894737,MOROCCO,1.17E+12,3.30E+14,6.61E+14,1.57E+13,42.04754,3.738801,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.777627,0,0,0,3.777627,3.777627,0,0,0,0,34.02,3.526949
MOROCCO,1998,U.S,,,,35,40,44,4.00E+10,8.74E+12,8.31E+10,1.02E+13,7.11E+10,8.74E+12,27361.05,275854.1,16468.445,181754.51,8579.7987,136748.16,,,17.043438,3,Africa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.41269,29.79905,25.14297,29.95476,24.98725,29.79905,10.21688,12.52763,9.709202,12.11041,9.057166,11.8259,,,2.835765,MOROCCO,1.40E+12,3.50E+14,6.45E+14,1.52E+13,42.37862,3.746644,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.738801,0,0,0,3.738801,3.738801,0,0,0,0,34.61,3.544143
MOROCCO,1999,U.S,,,70,35,40,44,3.97E+10,9.30E+12,8.35E+10,1.07E+13,7.25E+10,9.30E+12,27741.989,279040.17,16869.642,184286.96,8539.1348,138899.77,,,18.292309,3,Africa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.40547,29.86114,25.14825,30.0023,25.00709,29.86114,10.2307,12.53911,9.733271,12.12425,9.052415,11.84151,,,2.906481,MOROCCO,1.39E+12,3.72E+14,6.47E+14,1.59E+13,40.76918,3.707927,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.746644,0,0,0,3.746644,3.746644,0,0,0,0,33.88,3.522825
MOROCCO,2000,U.S,,,52,35,40,44,3.70E+10,9.90E+12,8.48E+10,1.12E+13,7.53E+10,9.90E+12,28113.036,282162.41,17260.137,186813,8631.2594,141117.31,3.895,12.706,19.970115,3,Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.33474,29.92344,25.16405,30.04319,25.0443,29.92344,10.24399,12.55024,9.756155,12.13786,9.063146,11.85735,1.359694,2.542074,2.994237,MOROCCO,1.30E+12,3.96E+14,6.23E+14,1.63E+13,38.2898,3.645184,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.707927,0,0,0,3.707927,3.707927,0,0,0,0,33.53,3.51244
MOROCCO,2001,U.S,,,60,35,40,44,3.77E+10,1.02E+13,9.13E+10,1.13E+13,8.28E+10,1.02E+13,28477.475,284968.96,17643.995,189228.41,8581.4887,140997.74,,,28.195889,3,Africa,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,,3.555348,3.688879,24.35358,29.95673,25.23685,30.05406,25.13952,29.95673,10.25687,12.56014,9.778151,12.15071,9.057363,11.8565,,,3.339176,MOROCCO,1.32E+12,4.09E+14,5.65E+14,1.56E+13,36.1729,3.58831,0,3.78419,59,0,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.645184,0,0,0,3.645184,3.645184,0,0,0,0,32.34,3.476305
MOROCCO,2002,U.S,280,,-5,35,40,44,4.04E+10,1.06E+13,9.43E+10,1.15E+13,8.69E+10,1.06E+13,28838.895,287625.19,18025.505,191539.96,8754.9904,140324.42,,,31.134701,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,5.634789,,3.555348,3.688879,24.42249,29.99095,25.26947,30.07218,25.18825,29.99095,10.26948,12.56941,9.799543,12.16285,9.077379,11.85171,,,3.438323,MOROCCO,1.41E+12,4.24E+14,5.67E+14,1.60E+13,35.50403,3.569646,0,3.78419,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.58831,0,0,0,3.58831,3.58831,0,0,0,0,31.44,3.448081
MOROCCO,2003,U.S,292,280,18,35,40,44,4.98E+10,1.11E+13,1.00E+11,1.18E+13,9.44E+10,1.11E+13,29197.06,290107.93,18399.427,193615.75,9124.6322,140900.28,,,35.45854,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,5.676754,5.634789,3.555348,3.688879,24.63173,30.037,25.33073,30.09738,25.27035,30.037,10.28182,12.57801,9.820075,12.17363,9.118732,11.85581,,,3.568364,MOROCCO,1.74E+12,4.44E+14,6.55E+14,1.84E+13,35.65648,3.573931,0,3.78419,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.569646,0,0,0,3.569646,3.569646,0,0,0,0,31.24,3.441699
MOROCCO,2004,U.S,167,292,-8,35,40,44,5.70E+10,1.18E+13,1.05E+11,1.22E+13,1.02E+11,1.18E+13,29551.507,292805.3,18760.346,195950.18,9556.9385,142542.25,,,36.100663,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,5.117994,5.676754,3.555348,3.688879,24.7654,30.09893,25.37763,30.13159,25.34498,30.09893,10.29389,12.58726,9.8395,12.18562,9.165023,11.86739,,,3.586311,MOROCCO,1.99E+12,4.72E+14,7.36E+14,2.09E+13,35.14376,3.559447,0,3.78419,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.573931,0,0,0,3.573931,3.573931,0,0,0,0,31.07,3.436243
MOROCCO,2005,U.S,150,167,-22,35,40,44,5.95E+10,1.26E+13,1.08E+11,1.26E+13,1.08E+11,1.26E+13,29900.959,295516.6,19107.644,198347.76,9617.0924,145228.49,4.406,12.91,35.980821,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U.S,1,0,0,0,5.010635,5.117994,3.555348,3.688879,24.80964,30.16188,25.40698,30.16188,25.40698,30.16188,10.30565,12.59648,9.857843,12.19778,9.171297,11.88606,1.482967,2.558002,3.582986,MOROCCO,2.08E+12,5.03E+14,7.65E+14,2.25E+13,34.05137,3.52787,0,3.78419,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.559447,0,0,0,3.559447,3.559447,0,0,0,0,29.86,3.39652
MOROCCO,2006,U.S,130,150,-37,35,40,,6.56E+10,1.33E+13,1.17E+11,1.29E+13,1.20E+11,1.33E+13,30247.772,298379.91,19440.627,200699.1,9791.6559,147950.91,,,47.217743,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,U.S,1,0,0,0,4.867535,5.010635,3.555348,3.688879,24.90741,30.21988,25.48172,30.18812,25.51347,30.21988,10.31718,12.60612,9.87512,12.20956,9.189286,11.90464,,,3.85477,MOROCCO,2.30E+12,5.33E+14,8.05E+14,2.42E+13,33.24225,3.503822,0,,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.52787,0,0,0,3.52787,3.52787,0,0,0,0,29.22,3.374853
MOROCCO,2007,U.S,248,130,96,35,40,,7.52E+10,1.40E+13,1.20E+11,1.31E+13,1.27E+11,1.40E+13,30594.445,301231.21,19770.647,202723.88,9941.4679,149140.75,,,53.106941,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,U.S,1,0,0,0,5.513429,4.867535,3.555348,3.688879,25.04377,30.26735,25.50841,30.20702,25.56874,30.26735,10.32857,12.61563,9.891953,12.2196,9.20447,11.91265,,,3.972308,MOROCCO,2.63E+12,5.58E+14,9.19E+14,2.76E+13,33.33802,3.506699,0,,59,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.503822,0,0,0,3.503822,3.503822,0,0,0,0,29.05,3.369019
MOROCCO,2008,U.S,263,248,34,30,40,,8.89E+10,1.42E+13,1.26E+11,1.31E+13,1.37E+11,1.42E+13,30940.455,304093.97,20107.39,204408.96,10048.557,148830.19,,,46.226448,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,U.S,1,0,0,0,5.572154,5.513429,3.401197,3.688879,25.21059,30.28562,25.56278,30.20342,25.64498,30.28562,10.33982,12.62509,9.908843,12.22788,9.215184,11.91056,,,3.833552,MOROCCO,2.67E+12,5.69E+14,9.29E+14,3.04E+13,30.55301,3.419463,0,,59,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.506699,0,0,0,3.506699,3.506699,0,0,0,0,27.91,3.328985
MOROCCO,2009,U.S,317,263,27,30,40,,9.09E+10,1.39E+13,1.32E+11,1.26E+13,1.45E+11,1.39E+13,31285.174,306771.53,20447.031,206060.77,10154.507,143479.43,,,48.887093,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,U.S,1,0,0,0,5.758902,5.572154,3.401197,3.688879,25.23312,30.26029,25.60927,30.16751,25.70205,30.26029,10.3509,12.63386,9.925593,12.23593,9.225673,11.87395,,,3.889513,MOROCCO,2.73E+12,5.55E+14,8.93E+14,2.92E+13,30.52534,3.418557,0,,59,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.419463,0,0,0,3.419463,3.419463,0,0,0,0,27.67,3.320349
MOROCCO,2010,U.S,329,317,19,30,40,,9.08E+10,1.45E+13,1.37E+11,1.30E+13,1.52E+11,1.45E+13,31627.428,309330.22,20786.296,207647.47,10212.95,142671.74,5.004,13.097,51.877146,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,U.S,1,0,0,0,5.796058,5.758902,3.401197,3.688879,25.23196,30.30152,25.64538,30.19728,25.74962,30.30152,10.36178,12.64216,9.942049,12.2436,9.231412,11.8683,1.610238,2.572383,3.948878,MOROCCO,2.72E+12,5.78E+14,9.99E+14,3.27E+13,30.59791,3.420932,0,,59,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.418557,0,0,0,3.418557,3.418557,0,0,0,0,27.63,3.318902
NIGERIA,1993,U.S,478,301,187,35,40,35,2.14E+10,6.58E+12,1.52E+11,8.45E+12,1.19E+11,6.58E+12,104438.33,259918.59,55111.55,169920.14,30508.768,122910.1,,,68.902878,3,Africa,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.169611,5.70711,3.555348,3.688879,23.78445,29.5155,25.7492,29.76496,25.49973,29.5155,11.55635,12.46812,10.91711,12.04308,10.32577,11.71921,,,4.232698,NIGERIA,7.47E+11,2.63E+14,5.96E+14,1.33E+13,44.8216,3.80269,0,3.555348,61,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,,,,,,,,,,,36.79,3.605226
NIGERIA,1994,U.S,605,478,,35,40,35,2.37E+10,6.99E+12,1.53E+11,8.80E+12,1.21E+11,6.99E+12,107115.75,263125.82,56688.023,171992.19,31327.482,126273.64,,,71.841296,3,Africa,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.405229,6.169611,3.555348,3.688879,23.8872,29.57597,25.75019,29.80528,25.52088,29.57597,11.58167,12.48039,10.94532,12.0552,10.35225,11.74621,,,4.274459,NIGERIA,8.28E+11,2.80E+14,6.36E+14,1.46E+13,43.64247,3.776031,0,3.555348,61,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.80269,0,0,0,3.80269,3.80269,0,0,0,0,35.85,3.579344
NIGERIA,1995,U.S,629,605,,35,40,35,2.81E+10,7.34E+12,1.56E+11,9.02E+12,1.27E+11,7.34E+12,109833.32,266278.39,58283.467,174237.36,32153.853,128964.13,,12.635,65.001329,3,Africa,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.444131,6.405229,3.555348,3.688879,24.05935,29.62414,25.77489,29.83045,25.56857,29.62414,11.60672,12.4923,10.97307,12.06817,10.37829,11.76729,,2.536471,4.174407,NIGERIA,9.84E+11,2.94E+14,7.25E+14,1.64E+13,44.14644,3.787512,0,3.555348,61,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.776031,0,0,0,3.776031,3.776031,0,0,0,0,35.69,3.574871
NIGERIA,1996,U.S,1020,629,,35,40,25,3.53E+10,7.75E+12,1.63E+11,9.36E+12,1.35E+11,7.75E+12,112587.62,269394.28,59897.09,176547.32,32987.318,131049.41,,,57.966706,3,Africa,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.927558,6.444131,3.555348,3.688879,24.28712,29.67886,25.81699,29.86762,25.62823,29.67886,11.63149,12.50393,11.00038,12.08134,10.40388,11.78333,,,4.059869,NIGERIA,1.24E+12,3.10E+14,7.09E+14,1.62E+13,43.71148,3.777611,0,3.218876,61,1,0,1225,0.35,0.65,-0.4307829,0,0,0,3.555348,3.555348,0,0,0,0,3.787512,0,0,0,3.787512,3.787512,0,0,0,0,35.94,3.581851
NIGERIA,1997,U.S,1387,1020,,30,40,25,3.62E+10,8.26E+12,1.67E+11,9.78E+12,1.41E+11,8.26E+12,115377.49,272646.92,61528.273,179157.96,33827.285,134115.38,,,61.011752,3,Africa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.234899,6.927558,3.401197,3.688879,24.31314,29.74202,25.84363,29.91169,25.67396,29.74202,11.65596,12.51593,11.02725,12.09602,10.42902,11.80646,,,4.111066,NIGERIA,1.09E+12,3.30E+14,6.61E+14,1.57E+13,42.06034,3.739105,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.777611,0,0,0,3.777611,3.777611,0,0,0,0,34.02,3.526949
NIGERIA,1998,U.S,1686,1387,,30,40,25,3.21E+10,8.74E+12,1.71E+11,1.02E+13,1.46E+11,8.74E+12,118203.37,275854.1,63156.211,181754.51,34662.673,136748.16,,,72.53121,3,Africa,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.430114,7.234899,3.401197,3.688879,24.19349,29.79905,25.86225,29.95476,25.70654,29.79905,11.68016,12.52763,11.05337,12.11041,10.45342,11.8259,,,4.284017,NIGERIA,9.64E+11,3.50E+14,6.45E+14,1.52E+13,42.38536,3.746803,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.739105,0,0,0,3.739105,3.739105,0,0,0,0,34.61,3.544143
NIGERIA,1999,U.S,1462,1686,,30,40,25,3.48E+10,9.30E+12,1.72E+11,1.07E+13,1.50E+11,9.30E+12,121126.29,279040.17,64773.758,184286.96,35421.81,138899.77,,,70.427899,3,Africa,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.28756,7.430114,3.401197,3.688879,24.27219,29.86114,25.87319,30.0023,25.73203,29.86114,11.70459,12.53911,11.07866,12.12425,10.47508,11.84151,,,4.25459,NIGERIA,1.04E+12,3.72E+14,6.47E+14,1.59E+13,40.77834,3.708151,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.746803,0,0,0,3.746803,3.746803,0,0,0,0,33.88,3.522825
NIGERIA,2000,U.S,1283,1462,,30,40,25,4.60E+10,9.90E+12,1.82E+11,1.12E+13,1.61E+11,9.90E+12,124207.29,282162.41,66408.8,186813,36185.799,141117.31,,12.706,56.109559,3,Africa,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,7.156956,7.28756,3.401197,3.688879,24.55155,29.92344,25.92579,30.04319,25.80603,29.92344,11.72971,12.55024,11.10359,12.13786,10.49642,11.85735,,2.542074,4.027306,NIGERIA,1.38E+12,3.96E+14,6.23E+14,1.63E+13,38.30576,3.6456,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.708151,0,0,0,3.708151,3.708151,0,0,0,0,33.53,3.51244
NIGERIA,2001,U.S,,1283,,30,40,25,4.80E+10,1.02E+13,1.87E+11,1.13E+13,1.70E+11,1.02E+13,127450.7,284968.96,68082.422,189228.41,36893.776,140997.74,,,56.428779,3,Africa,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,U.S,1,0,0,0,,7.156956,3.401197,3.688879,24.59446,29.95673,25.95632,30.05406,25.85898,29.95673,11.75548,12.56014,11.12847,12.15071,10.5158,11.8565,,,4.032979,NIGERIA,1.44E+12,4.09E+14,5.65E+14,1.56E+13,36.18904,3.588756,0,3.218876,61,0,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.6456,0,0,0,3.6456,3.6456,0,0,0,0,32.34,3.476305
NIGERIA,2002,U.S,901,,588,30,40,25,5.91E+10,1.06E+13,1.90E+11,1.15E+13,1.75E+11,1.06E+13,130863,287625.19,69803.084,191539.96,37617.813,140324.42,,,49.278371,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,U.S,1,0,0,0,6.803505,,3.401197,3.688879,24.80278,29.99095,25.97169,30.07218,25.89046,29.99095,11.78191,12.56941,11.15343,12.16285,10.53523,11.85171,,,3.897485,NIGERIA,1.77E+12,4.24E+14,5.67E+14,1.60E+13,35.52315,3.570185,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.588756,0,0,0,3.588756,3.588756,0,0,0,0,31.44,3.448081
NIGERIA,2003,U.S,1100,901,173,30,40,25,6.77E+10,1.11E+13,2.10E+11,1.18E+13,1.98E+11,1.11E+13,134450.82,290107.93,71579.154,193615.75,38437.188,140900.28,,,46.270272,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,U.S,1,0,0,0,7.003066,6.803505,3.401197,3.688879,24.9377,30.037,26.06972,30.09738,26.00934,30.037,11.80895,12.57801,11.17856,12.17363,10.55678,11.85581,,,3.8345,NIGERIA,2.03E+12,4.44E+14,6.54E+14,1.83E+13,35.67555,3.574466,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.570185,0,0,0,3.570185,3.570185,0,0,0,0,31.24,3.441699
NIGERIA,2004,U.S,1936,1100,676,30,40,25,8.79E+10,1.18E+13,2.32E+11,1.22E+13,2.25E+11,1.18E+13,138138.18,292805.3,73409.98,195950.18,39124.686,142542.25,,,38.066111,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,U.S,1,0,0,0,7.568379,7.003066,3.401197,3.688879,25.19884,30.09893,26.17047,30.13159,26.13782,30.09893,11.83601,12.58726,11.20382,12.18562,10.57451,11.86739,,,3.639324,NIGERIA,2.64E+12,4.72E+14,7.35E+14,2.09E+13,35.16497,3.56005,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.574466,0,0,0,3.574466,3.574466,0,0,0,0,31.07,3.436243
NIGERIA,2005,U.S,1105,1936,-846,30,40,25,1.12E+11,1.26E+13,2.45E+11,1.26E+13,2.45E+11,1.26E+13,141851.8,295516.6,75295.177,198347.76,40301.833,145228.49,,12.91,23.976662,3,Africa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,U.S,1,0,0,0,7.007601,7.568379,3.401197,3.688879,25.44398,30.16188,26.22306,30.16188,26.22306,30.16188,11.86254,12.59648,11.22917,12.19778,10.60415,11.88606,,2.558002,3.177081,NIGERIA,3.37E+12,5.03E+14,7.64E+14,2.24E+13,34.07417,3.52854,0,3.218876,61,1,0,900,0.3,0.7,-0.356675,0,0,0,3.401197,3.401197,0,0,0,0,3.56005,0,0,0,3.56005,3.56005,0,0,0,0,29.86,3.39652
